crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH,solar_radiation,nasa_precipitation,nasa_humidity,nasa_temp_avg,nasa_temp_max,nasa_temp_min,NDVI,SAVI,GrNDVI,yield_log
Garlic,2004,Whole Year,Gujarat,25900.0,157700,2806006.0,5439.0,4.966428571,27.7,763.53,47.63,75,38,28,7.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.321731301904556,0.209076730294974,0.414542380717006,1.7861485190807258
Garlic,2005,Whole Year,Gujarat,36100.0,263300,4329112.0,7581.0,6.748125,26.81,962.01,49.27,75,38,28,7.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.316523775618238,0.206210365381769,0.413209344539458,2.0474508786102743
Garlic,2006,Whole Year,Gujarat,32000.0,211300,4086720.0,7040.0,5.95,27.3,986.67,52.6,75,38,28,7.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.325236323165424,0.209730935105219,0.418518435393906,1.9387416595767009
Garlic,2007,Whole Year,Gujarat,44600.0,317500,5949640.0,7136.0,5.839411765,27.27,1033.53,52.63,75,38,28,7.8,22.55,0.31,30.28,18.61,44.45,-5.54,0.341047178481537,0.219711881614936,0.425943238411418,1.922701728667304
Garlic,2008,Whole Year,Gujarat,33900.0,198800,4849056.0,3051.0,5.214,27.35,620.73,47.0,75,38,28,7.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.341843814841441,0.222923252779357,0.427018038499839,1.8268048109708557
Garlic,2009,Whole Year,Gujarat,15300.0,93800,2384046.0,2601.0,5.490833333,28.45,580.29,44.88,75,38,28,7.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.326752670677619,0.211648359496663,0.417371500765531,1.8703909250925024
Garlic,2010,Whole Year,Gujarat,28900.0,173200,4800579.0,6936.0,5.24125,27.65,1150.46,54.22,75,38,28,7.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.331734630862477,0.215938535759061,0.419179995176368,1.831180482832682
Garlic,2011,Whole Year,Gujarat,41800.0,261400,7002336.0,13794.0,5.1405,27.33,721.98,50.81,75,38,28,7.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.360688130632627,0.233993917805892,0.441099739252892,1.8149061720683017
Garlic,2012,Whole Year,Gujarat,7200.0,34500,1085760.0,2232.0,3.817058824,27.41,545.72,45.45,75,38,28,7.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.330047845273749,0.21772475662639,0.422642369567527,1.572163539323573
Garlic,2013,Whole Year,Gujarat,38087.0,234992,5503190.63,10283.49,6.124285714,26.68,998.76,53.43,75,38,28,7.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.344250212425479,0.224737350954554,0.435278657087496,1.9635094704626137
Garlic,2014,Whole Year,Gujarat,7844.0,45867,1184130.24,2588.52,5.896,27.49,775.44,48.89,75,38,28,7.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.366344781628839,0.236026696666873,0.444355023539755,1.930941533361392
Garlic,2015,Whole Year,Gujarat,7594.0,42307,1199168.54,2506.02,5.516666667,28.0,657.92,45.93,75,38,28,7.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.355363472923012,0.228997379924965,0.440616975432223,1.874362997814416
Garlic,2016,Whole Year,Gujarat,9462.0,48386,1450051.5,3311.7,4.9548,28.08,551.92,45.4,75,38,28,7.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.331671260187761,0.219108090817902,0.424307234824636,1.784197617020765
Garlic,2017,Whole Year,Gujarat,19408.0,134976,3055595.52,7375.04,6.755652174,27.49,860.9,48.49,75,38,28,7.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.359061741274949,0.232893588020556,0.440648931860981,2.0484218903201237
Garlic,2018,Whole Year,Gujarat,9870.0,67237,1600914.0,3454.5,6.822857143,28.36,477.09,41.54,75,38,28,7.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.337352008914974,0.218103837011165,0.430859384826967,2.0570498513831965
Garlic,2019,Whole Year,Gujarat,11313.0,81245,1943120.88,4185.81,7.213181818,27.13,977.56,55.15,75,38,28,7.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.338281121010725,0.222439533972059,0.427658897736424,2.105740402343286
Gram,1997,Rabi,Gujarat,123300.0,98700,11734461.0,38223.0,0.752941176,26.78,1009.83,51.08,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.284318078850934,0.176006752542262,0.356834524023434,0.5612950491866863
Gram,1998,Rabi,Gujarat,143900.0,125300,14217320.0,41731.0,0.750588235,27.88,758.93,47.48,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.277876055780711,0.177255144725047,0.352528732438528,0.5599518657406644
Gram,1999,Rabi,Gujarat,81900.0,41900,8692047.0,22113.0,0.498888889,28.45,440.13,40.06,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.26151272372207,0.164416560976874,0.340974442862701,0.4047240929575741
Gram,2000,Rabi,Gujarat,16500.0,8600,1619805.0,4290.0,0.53,28.31,549.8,38.9,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.264958566962009,0.175485111402823,0.375261908220509,0.4252677354043441
Gram,2001,Rabi,Gujarat,49100.0,27200,5014583.0,12766.0,0.568333333,28.07,479.49,39.96,75,38,28,7.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.292879970763606,0.189935749518209,0.394446804075939,0.4500134841566934
Gram,2002,Rabi,Gujarat,57500.0,28900,5443525.0,14375.0,0.520588235,28.63,366.66,37.53,75,38,28,7.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.282938828805402,0.184373026957222,0.39044518842953,0.4190972567047984
Gram,2003,Rabi,Gujarat,149600.0,132300,14807408.0,35904.0,0.8475,27.32,891.79,48.96,75,38,28,7.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.290126306322854,0.190335414493554,0.386830904691502,0.6138333738402197
Gram,2004,Rabi,Gujarat,122700.0,98500,13293318.0,25767.0,0.7275,27.7,763.53,47.63,75,38,28,7.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.321731301904556,0.209076730294974,0.414542380717006,0.546675276659688
Gram,2005,Rabi,Gujarat,125600.0,126300,15061952.0,26376.0,0.9764,26.81,962.01,49.27,75,38,28,7.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.316523775618238,0.206210365381769,0.413209344539458,0.681277007989458
Gram,2006,Rabi,Gujarat,197000.0,187200,25158870.0,43340.0,1.028,27.3,986.67,52.6,75,38,28,7.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.325236323165424,0.209730935105219,0.418518435393906,0.7070500857289368
Gram,2007,Rabi,Gujarat,214800.0,210200,28654320.0,34368.0,0.9536,27.27,1033.53,52.63,75,38,28,7.8,22.55,0.31,30.28,18.61,44.45,-5.54,0.341047178481537,0.219711881614936,0.425943238411418,0.6696738243743032
Gram,2008,Rabi,Gujarat,175400.0,176800,25089216.0,15786.0,1.006923077,27.35,620.73,47.0,75,38,28,7.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.341843814841441,0.222923252779357,0.427018038499839,0.6966027417254291
Gram,2009,Rabi,Gujarat,132200.0,124900,20599404.0,22474.0,0.9432,28.45,580.29,44.88,75,38,28,7.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.326752670677619,0.211648359496663,0.417371500765531,0.6643360987058257
Gram,2010,Rabi,Gujarat,175500.0,199800,29152305.0,42120.0,1.271153846,27.65,1150.46,54.22,75,38,28,7.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.331734630862477,0.215938535759061,0.419179995176368,0.8202880045541501
Gram,2011,Rabi,Gujarat,239900.0,273300,40188048.0,79167.0,1.1832,27.33,721.98,50.81,75,38,28,7.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.360688130632627,0.233993917805892,0.441099739252892,0.7807916904119917
Gram,2012,Rabi,Gujarat,136100.0,133100,20523880.0,42191.0,1.0232,27.41,545.72,45.45,75,38,28,7.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.330047845273749,0.21772475662639,0.422642369567527,0.7046804163736184
Gram,2013,Rabi,Gujarat,241650.0,298648,34916008.5,65245.5,1.2668,26.68,998.76,53.43,75,38,28,7.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.344250212425479,0.224737350954554,0.435278657087496,0.818369145313327
Gram,2014,Rabi,Gujarat,163984.0,167820,24755024.64,54114.72,1.0378125,27.49,775.44,48.89,75,38,28,7.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.366344781628839,0.236026696666873,0.444355023539755,0.7118769286053844
Gram,2015,Rabi,Gujarat,114092.0,101143,18016267.72,37650.36,0.976875,28.0,657.92,45.93,75,38,28,7.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.355363472923012,0.228997379924965,0.440616975432223,0.6815173150777762
Gram,2016,Rabi,Gujarat,164412.0,184887,25196139.0,57544.2,1.025454545,28.08,551.92,45.4,75,38,28,7.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.331671260187761,0.219108090817902,0.424307234824636,0.7057941420362963
Gram,2017,Rabi,Gujarat,292753.0,376248,46091032.32,111246.14,1.22,27.49,860.9,48.49,75,38,28,7.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.359061741274949,0.232893588020556,0.440648931860981,0.7975071958841881
Gram,2018,Rabi,Gujarat,172954.0,234888,28053138.8,60533.9,1.263939394,28.36,477.09,41.54,75,38,28,7.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.337352008914974,0.218103837011165,0.430859384826967,0.8171063905479998
Gram,2019,Rabi,Gujarat,405046.0,636475,69570700.96,149867.02,1.489393939,27.13,977.56,55.15,75,38,28,7.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.338281121010725,0.222439533972059,0.427658897736424,0.9120392828585497
Groundnut,1997,Kharif,Gujarat,1826300.0,2453600,173808971.0,566153.0,1.22,26.78,1009.83,51.08,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.284318078850934,0.176006752542262,0.356834524023434,0.7975071958841881
Groundnut,1997,Summer,Gujarat,99900.0,162200,9507483.0,30969.0,1.562631579,26.78,1009.83,51.08,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.284318078850934,0.176006752542262,0.356834524023434,0.9410346910487072
Groundnut,1998,Kharif,Gujarat,1813100.0,2368100,179134280.0,525799.0,1.247894737,27.88,758.93,47.48,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.277876055780711,0.177255144725047,0.352528732438528,0.8099941057571758
Groundnut,1998,Summer,Gujarat,127700.0,209700,12616760.0,37033.0,1.553684211,27.88,758.93,47.48,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.277876055780711,0.177255144725047,0.352528732438528,0.9375371050948994
Groundnut,1999,Kharif,Gujarat,1768700.0,617300,187712131.0,477549.0,0.505789474,28.45,440.13,40.06,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.26151272372207,0.164416560976874,0.340974442862701,0.4093173281052953
Groundnut,1999,Summer,Gujarat,67200.0,100100,7131936.0,18144.0,1.476111111,28.45,440.13,40.06,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.26151272372207,0.164416560976874,0.340974442862701,0.9066892290174265
Groundnut,2000,Kharif,Gujarat,1712200.0,629600,168086674.0,445172.0,0.441052632,28.31,549.8,38.9,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.264958566962009,0.175485111402823,0.375261908220509,0.3653738409860464
Groundnut,2000,Summer,Gujarat,32600.0,58600,3200342.0,8476.0,1.504736842,28.31,549.8,38.9,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.264958566962009,0.175485111402823,0.375261908220509,0.9181836759245531
Groundnut,2001,Kharif,Gujarat,1850700.0,2592100,189011991.0,481182.0,1.281052632,28.07,479.49,39.96,75,38,28,7.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.292879970763606,0.189935749518209,0.394446804075939,0.8246370171263595
Groundnut,2001,Summer,Gujarat,37000.0,54500,3778810.0,9620.0,1.344210526,28.07,479.49,39.96,75,38,28,7.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.292879970763606,0.189935749518209,0.394446804075939,0.8519486825280707
Groundnut,2002,Kharif,Gujarat,1972600.0,1001300,186746042.0,493150.0,0.633157895,28.63,366.66,37.53,75,38,28,7.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.282938828805402,0.184373026957222,0.39044518842953,0.49051549945498274
Groundnut,2002,Summer,Gujarat,56800.0,93100,5377256.0,14200.0,1.547222222,28.63,366.66,37.53,75,38,28,7.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.282938828805402,0.184373026957222,0.39044518842953,0.9350034407190682
Groundnut,2003,Kharif,Gujarat,1912800.0,4336500,189328944.0,459072.0,2.132272727,27.32,891.79,48.96,75,38,28,7.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.290126306322854,0.190335414493554,0.386830904691502,1.1417588519237307
Groundnut,2003,Summer,Gujarat,90600.0,141000,8967588.0,21744.0,1.52952381,27.32,891.79,48.96,75,38,28,7.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.290126306322854,0.190335414493554,0.386830904691502,0.9280310676330085
Groundnut,2004,Kharif,Gujarat,1924500.0,1705500,208500330.0,404145.0,0.946086957,27.7,763.53,47.63,75,38,28,7.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.321731301904556,0.209076730294974,0.414542380717006,0.66582066776033
Groundnut,2004,Summer,Gujarat,60500.0,106500,6554570.0,12705.0,1.583181818,27.7,763.53,47.63,75,38,28,7.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.321731301904556,0.209076730294974,0.414542380717006,0.9490219018803289
Groundnut,2005,Kharif,Gujarat,1851900.0,3204900,222079848.0,388899.0,1.673181818,26.81,962.01,49.27,75,38,28,7.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.316523775618238,0.206210365381769,0.413209344539458,0.9832694550455331
Groundnut,2005,Summer,Gujarat,90100.0,153200,10804792.0,18921.0,1.609090909,26.81,962.01,49.27,75,38,28,7.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.316523775618238,0.206210365381769,0.413209344539458,0.9590018499323617
Groundnut,2006,Kharif,Gujarat,1752400.0,1675800,223799004.0,385528.0,1.060869565,27.3,986.67,52.6,75,38,28,7.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.325236323165424,0.209730935105219,0.418518435393906,0.7231280126663958
Groundnut,2006,Summer,Gujarat,100100.0,174600,12783771.0,22022.0,1.750454545,27.3,986.67,52.6,75,38,28,7.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.325236323165424,0.209730935105219,0.418518435393906,1.0117661871106525
Groundnut,2007,Kharif,Gujarat,1712400.0,3049200,228434160.0,273984.0,1.708333333,27.27,1033.53,52.63,75,38,28,7.8,22.55,0.31,30.28,18.61,44.45,-5.54,0.341047178481537,0.219711881614936,0.425943238411418,0.9963334394246146
Groundnut,2007,Summer,Gujarat,144700.0,249700,19302980.0,23152.0,1.694347826,27.27,1033.53,52.63,75,38,28,7.8,22.55,0.31,30.28,18.61,44.45,-5.54,0.341047178481537,0.219711881614936,0.425943238411418,0.9911561810125927
Groundnut,2008,Kharif,Gujarat,1795400.0,2456000,256814016.0,161586.0,1.3696,27.35,620.73,47.0,75,38,28,7.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.341843814841441,0.222923252779357,0.427018038499839,0.8627211645313972
Groundnut,2008,Summer,Gujarat,112000.0,204900,16020480.0,10080.0,1.8025,27.35,620.73,47.0,75,38,28,7.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.341843814841441,0.222923252779357,0.427018038499839,1.030511875964178
Groundnut,2009,Kharif,Gujarat,1757600.0,1633200,273869232.0,298792.0,1.067916667,28.45,580.29,44.88,75,38,28,7.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.326752670677619,0.211648359496663,0.417371500765531,0.7265416594125966
Groundnut,2009,Summer,Gujarat,65000.0,123700,10128300.0,11050.0,1.798695652,28.45,580.29,44.88,75,38,28,7.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.326752670677619,0.211648359496663,0.417371500765531,1.029153470073234
Groundnut,2010,Kharif,Gujarat,1691200.0,3159100,280925232.0,405888.0,1.680416667,27.65,1150.46,54.22,75,38,28,7.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.331734630862477,0.215938535759061,0.419179995176368,0.9859722551993221
Groundnut,2010,Summer,Gujarat,230500.0,415900,38288355.0,55320.0,1.723478261,27.65,1150.46,54.22,75,38,28,7.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.331734630862477,0.215938535759061,0.419179995176368,1.0019098358012906
Groundnut,2011,Kharif,Gujarat,1454000.0,2273100,243574080.0,479820.0,1.493333333,27.33,721.98,50.81,75,38,28,7.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.360688130632627,0.233993917805892,0.441099739252892,0.9136205031845864
Groundnut,2011,Summer,Gujarat,232300.0,443700,38914896.0,76659.0,1.875833333,27.33,721.98,50.81,75,38,28,7.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.360688130632627,0.233993917805892,0.441099739252892,1.0563424872060034
Groundnut,2012,Kharif,Gujarat,1219400.0,612000,183885520.0,378014.0,2.919130435,27.41,545.72,45.45,75,38,28,7.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.330047845273749,0.21772475662639,0.422642369567527,1.3658698013888217
Groundnut,2012,Summer,Gujarat,65800.0,150600,9922640.0,20398.0,2.054545455,27.41,545.72,45.45,75,38,28,7.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.330047845273749,0.21772475662639,0.422642369567527,1.1166307943195974
Groundnut,2013,Kharif,Gujarat,1748599.0,5278326,252655069.5,472121.73,2.709615385,26.68,998.76,53.43,75,38,28,7.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.344250212425479,0.224737350954554,0.435278657087496,1.3109282014339367
Groundnut,2013,Summer,Gujarat,81488.0,156700,11774201.12,22001.76,1.860869565,26.68,998.76,53.43,75,38,28,7.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.344250212425479,0.224737350954554,0.435278657087496,1.0511256223261338
Groundnut,2014,Kharif,Gujarat,1332076.0,2555986,201090193.0,439585.08,2.047096774,27.49,775.44,48.89,75,38,28,7.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.366344781628839,0.236026696666873,0.444355023539755,1.1141892599193057
Groundnut,2014,Summer,Gujarat,51196.0,94178,7728548.16,16894.68,1.799032258,27.49,775.44,48.89,75,38,28,7.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.366344781628839,0.236026696666873,0.444355023539755,1.0292737352972026
Groundnut,2015,Kharif,Gujarat,1355815.0,1935562,214096746.7,447418.95,1.764193548,28.0,657.92,45.93,75,38,28,7.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.355363472923012,0.228997379924965,0.440616975432223,1.0167489280558415
Groundnut,2015,Summer,Gujarat,57421.0,95577,9067350.11,18948.93,1.685925926,28.0,657.92,45.93,75,38,28,7.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.355363472923012,0.228997379924965,0.440616975432223,0.9880255199098998
Groundnut,2016,Kharif,Gujarat,1694732.0,2761198,259717679.0,593156.2,1.838,28.08,551.92,45.4,75,38,28,7.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.331671260187761,0.219108090817902,0.424307234824636,1.043099578737851
Groundnut,2016,Summer,Gujarat,63644.0,113190,9753443.0,22275.4,1.6528125,28.08,551.92,45.4,75,38,28,7.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.331671260187761,0.219108090817902,0.424307234824636,0.9756203979501499
Groundnut,2017,Kharif,Gujarat,1627275.0,3970876,256198176.0,618364.5,2.406451613,27.49,860.9,48.49,75,38,28,7.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.359061741274949,0.232893588020556,0.440648931860981,1.225671166815424
Groundnut,2017,Summer,Gujarat,51508.0,94931,8109419.52,19573.04,1.817241379,27.49,860.9,48.49,75,38,28,7.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.359061741274949,0.232893588020556,0.440648931860981,1.035758171769324
Groundnut,2018,Kharif,Gujarat,1566372.0,2143341,254065538.4,548230.2,1.559375,28.36,477.09,41.54,75,38,28,7.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.337352008914974,0.218103837011165,0.430859384826967,0.9397630880592972
Groundnut,2018,Summer,Gujarat,27842.0,60032,4515972.4,9744.7,2.154482759,28.36,477.09,41.54,75,38,28,7.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.337352008914974,0.218103837011165,0.430859384826967,1.1488245392883512
Groundnut,2019,Kharif,Gujarat,1629275.0,4503628,279844274.0,602831.75,2.6478125,27.13,977.56,55.15,75,38,28,7.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.338281121010725,0.222439533972059,0.427658897736424,1.2941276728648454
Groundnut,2019,Summer,Gujarat,59423.0,142226,10206494.48,21986.51,2.36,27.13,977.56,55.15,75,38,28,7.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.338281121010725,0.222439533972059,0.427658897736424,1.2119409739751128
Guar seed,2000,Whole Year,Gujarat,275200.0,59900,27016384.0,71552.0,0.213076923,28.31,549.8,38.9,75,38,28,7.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.264958566962009,0.175485111402823,0.375261908220509,0.19316004344999874
Guar seed,2001,Whole Year,Gujarat,264200.0,111400,26982746.0,68692.0,0.47,28.07,479.49,39.96,75,38,28,7.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.292879970763606,0.189935749518209,0.394446804075939,0.3852624007906449
Guar seed,2002,Whole Year,Gujarat,179600.0,55700,17002732.0,44900.0,0.371,28.63,366.66,37.53,75,38,28,7.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.282938828805402,0.184373026957222,0.39044518842953,0.31554040058017735
Guar seed,2003,Whole Year,Gujarat,266000.0,203800,26328680.0,63840.0,0.798,27.32,891.79,48.96,75,38,28,7.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.290126306322854,0.190335414493554,0.386830904691502,0.5866749360494286
Guar seed,2004,Whole Year,Gujarat,214400.0,157100,23228096.0,45024.0,0.803636364,27.7,763.53,47.63,75,38,28,7.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.321731301904556,0.209076730294974,0.414542380717006,0.5898048292599691
Guar seed,2005,Whole Year,Gujarat,188100.0,108100,22556952.0,39501.0,0.618181818,26.81,962.01,49.27,75,38,28,7.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.316523775618238,0.206210365381769,0.413209344539458,0.4813031843873094
Guar seed,2006,Whole Year,Gujarat,204700.0,82800,26142237.0,45034.0,0.445454545,27.3,986.67,52.6,75,38,28,7.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.325236323165424,0.209730935105219,0.418518435393906,0.36842383611334983
Guar seed,2007,Whole Year,Gujarat,195800.0,129600,26119720.0,31328.0,0.753333333,27.27,1033.53,52.63,75,38,28,7.8,22.55,0.31,30.28,18.61,44.45,-5.54,0.341047178481537,0.219711881614936,0.425943238411418,0.5615187378913947
Guar seed,2008,Whole Year,Gujarat,150400.0,52700,21513216.0,13536.0,0.506666667,27.35,620.73,47.0,75,38,28,7.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.341843814841441,0.222923252779357,0.427018038499839,0.40989970539726905
Guar seed,2009,Whole Year,Gujarat,132700.0,44700,20677314.0,22559.0,0.376363636,28.45,580.29,44.88,75,38,28,7.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.326752670677619,0.211648359496663,0.417371500765531,0.3194449749467314
Guar seed,2010,Whole Year,Gujarat,124600.0,73000,20697306.0,29904.0,0.69,27.65,1150.46,54.22,75,38,28,7.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.331734630862477,0.215938535759061,0.419179995176368,0.5247285289349821
Guar seed,2011,Whole Year,Gujarat,128300.0,74500,21492816.0,42339.0,0.628461538,27.33,721.98,50.81,75,38,28,7.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.360688130632627,0.233993917805892,0.441099739252892,0.48763572740181715
Guar seed,2012,Whole Year,Gujarat,207100.0,128500,31230680.0,64201.0,2.929411765,27.41,545.72,45.45,75,38,28,7.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.330047845273749,0.21772475662639,0.422642369567527,1.3684897365612343
Guar seed,2013,Whole Year,Gujarat,442766.0,349833,63975259.34,119546.82,0.888181818,26.68,998.76,53.43,75,38,28,7.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.344250212425479,0.224737350954554,0.435278657087496,0.6356143649933576
